"Timestamp","Event","Content","Touchpoint","Location","PunctuationInSentece","NumberOfWords","NumberOfCharacters","SelectedButtonIndex","FullSentece","TimeSpan","IdentificationTags","LocationTags"
"2020/01/02 13:20:21.593","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","",""
"2020/01/02 13:20:21.811","word-prediction[1]-updated","the","","380,195","","0","0","0","","","",""
"2020/01/02 13:20:21.832","word-prediction[2]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/02 13:20:21.832","word-prediction[3]-updated","and","","70,410","","0","0","0","","","",""
"2020/01/02 13:20:21.832","word-prediction[4]-updated","a","","70,345","","0","0","0","","","",""
"2020/01/02 13:20:36.127","Letter-button-selected","h","587,542","520,475","","0","0","0","","","",""
"2020/01/02 13:20:36.135","output-updated","h","","","","0","0","0","","","",""
"2020/01/02 13:20:36.163","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6"
"2020/01/02 13:20:36.333","sentence-prediction[1]-updated","have used before","","70,410","N","3","0","0","because it learns what i have used before","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:20:36.339","word-prediction[1]-updated","he","","200,195","","0","0","0","","","",""
"2020/01/02 13:20:36.339","word-prediction[2]-updated","his","","650,195","","0","0","0","","","",""
"2020/01/02 13:20:36.351","word-prediction[3]-updated","has","","70,345","","0","0","0","","","",""
"2020/01/02 13:20:36.351","word-prediction[4]-updated","her","","200,130","","0","0","0","","","",""
"2020/01/02 13:20:42.549","Letter-button-selected","l","793.5,521","790,475","","0","0","0","","","",""
"2020/01/02 13:20:42.555","output-updated","hl","","","","0","0","0","","","",""
"2020/01/02 13:20:42.580","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:20:42.598","word-prediction[1]-updated","hl","","790,410","","0","0","0","","","",""
"2020/01/02 13:20:42.603","word-prediction[2]-updated","hlp","","830,195","","0","0","0","","","",""
"2020/01/02 13:20:44.753","Clear-button-selected","Clear","1037,504.5","960,475","","0","0","0","","","",""
"2020/01/02 13:20:44.764","words-per-minute-value_word_count","9.35","","","","1","0","0","hl","0.10697","",""
"2020/01/02 13:20:44.764","words-per-minute-value_character_count","1.87","","","","0","2","0","hl","0.10697","",""
"2020/01/02 13:20:44.773","output-updated","","","","","0","0","0","","","",""
"2020/01/02 13:20:44.802","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:20:44.812","sentence-prediction[1]-updated","hello alex","","520,410","N","2","0","0","hello alex","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:20:44.812","sentence-prediction[2]-updated","exactly","","200,195","N","1","0","0","exactly","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:20:44.822","sentence-prediction[3]-updated","hello everyone","","520,345","N","2","0","0","hello everyone","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:20:44.822","sentence-prediction[4]-updated","the voice","","380,195","N","2","0","0","the voice","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:20:44.822","sentence-prediction[5]-updated","normal please","","560,623","N","2","0","0","normal please","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:20:44.822","word-prediction[1]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/02 13:20:44.838","word-prediction[2]-updated","and","","70,345","","0","0","0","","","",""
"2020/01/02 13:20:44.838","word-prediction[3]-updated","of","","740,130","","0","0","0","","","",""
"2020/01/02 13:20:44.838","word-prediction[4]-updated","in","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:13.392","Sentence-prediction[1]-selected","hello","582,438","","N","2","0","1","hello alex","","",""
"2020/01/02 13:21:13.409","output-updated","hello ","","","","0","0","0","","","",""
"2020/01/02 13:21:13.495","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:13.532","sentence-prediction[1]-updated","alex","","70,410","N","1","0","0","hello alex","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:13.542","sentence-prediction[2]-updated","everyone","","200,195","N","1","0","0","hello everyone","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:13.554","sentence-prediction[3]-updated","barney and brian","","470,623","N","3","0","0","hello barney and brian","","person1, person6, person5, Unknown, person3, person2, person7, person4","location2, lovation7, location4, location8, location5, location6, lcoation1, location3"
"2020/01/02 13:21:13.554","sentence-prediction[4]-updated","this is our new prediction system","","380,195","N","6","0","0","hello this is our new prediction system","","Unknown, person2, person3, person5, person7, person1, person6, person4","location2, lcoation1, location8, location3, location4, location6, location5, lovation7"
"2020/01/02 13:21:13.577","word-prediction[1]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/02 13:21:13.589","word-prediction[2]-updated","and","","70,345","","0","0","0","","","",""
"2020/01/02 13:21:13.589","word-prediction[3]-updated","my","","650,558","","0","0","0","","","",""
"2020/01/02 13:21:13.611","word-prediction[4]-updated","kitty","","700,410","","0","0","0","","","",""
"2020/01/02 13:21:15.562","Letter-button-selected","h","573.5,519","520,475","","0","0","0","","","",""
"2020/01/02 13:21:15.578","output-updated","hello h","","","","0","0","0","","","",""
"2020/01/02 13:21:15.661","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:15.693","sentence-prediction[1]-updated","have used before","","70,410","N","3","0","0","because it learns what i have used before","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:15.707","sentence-prediction[2]-updated","how my abductors were stretched","","740,195","N","5","0","0","saying how my abductors were stretched","","","lcoation1, location3, location4, lovation7, location8, location2, location6, location5"
"2020/01/02 13:21:15.722","sentence-prediction[3]-updated","how i speak","","740,130","N","3","0","0","so it is learning how i speak","","","location6, lovation7, lcoation1, location3, location4, location5, location8, location2"
"2020/01/02 13:21:15.735","sentence-prediction[4]-updated","her family","","200,195","N","2","0","0","by her family","","person2, person1, person7, person4, person5, Unknown, person6, person3, person8","location6, lovation7, location2, location4, location5, location8, lcoation1, location3"
"2020/01/02 13:21:15.749","word-prediction[1]-updated","hello","","200,130","","0","0","0","","","",""
"2020/01/02 13:21:15.764","word-prediction[2]-updated","his","","650,195","","0","0","0","","","",""
"2020/01/02 13:21:15.778","word-prediction[3]-updated","has","","70,345","","0","0","0","","","",""
"2020/01/02 13:21:15.792","word-prediction[4]-updated","him","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:17.672","Sentence-prediction[2]-selected","how","781,230.5","","N","5","0","1","how my abductors were stretched","","",""
"2020/01/02 13:21:17.679","output-updated","hello how ","","","","0","0","0","","","",""
"2020/01/02 13:21:17.797","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:17.808","sentence-prediction[1]-updated","my abductors were stretched","","650,623","N","4","0","0","saying how my abductors were stretched","","","lcoation1, location3, location4, lovation7, location8, location2, location6, location5"
"2020/01/02 13:21:17.825","sentence-prediction[2]-updated","i speak","","650,195","N","2","0","0","so it is learning how i speak","","","location6, lovation7, lcoation1, location3, location4, location5, location8, location2"
"2020/01/02 13:21:17.825","sentence-prediction[3]-updated","pleased you would be","","830,195","N","4","0","0","and how pleased you would be","","","lcoation1, location3, location4, lovation7, location8, location2, location6, location5"
"2020/01/02 13:21:17.842","sentence-prediction[4]-updated","are you folk doing","","70,410","N","4","0","0","so how are you folk doing","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/02 13:21:17.842","sentence-prediction[5]-updated","we are placing predictions?","","110,195","Y","4","0","0","but do you notice how we are placing predictions?","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:17.858","word-prediction[1]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/02 13:21:17.858","word-prediction[2]-updated","many","","650,558","","0","0","0","","","",""
"2020/01/02 13:21:17.875","word-prediction[3]-updated","do","","250,345","","0","0","0","","","",""
"2020/01/02 13:21:17.875","word-prediction[4]-updated","it","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:20.461","Sentence-prediction[4]-selected","are","89,444.5","","N","4","0","1","are you folk doing","","",""
"2020/01/02 13:21:20.461","output-updated","hello how are ","","","","0","0","0","","","",""
"2020/01/02 13:21:20.599","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:20.630","sentence-prediction[1]-updated","you folk doing","","470,195","N","3","0","0","so how are you folk doing","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/02 13:21:20.646","sentence-prediction[2]-updated","placing predictions above the letter you are aiming for","","830,195","N","9","0","0","so we are placing predictions above the letter you are aiming for","","person4, person6, person1, person7, person5, person2, Unknown, person3","location4, lovation7, location6, lcoation1, location3, location8, location5, location2"
"2020/01/02 13:21:20.659","sentence-prediction[3]-updated","very proud of how our system can be used to enter text very quickly and with ease","","380,623","N","17","0","0","we are very proud of how our system can be used to enter text very quickly and with ease","","person1, Unknown, person3, person7, person2, person5, person4, person6, person8","location2, location3, lcoation1, location5, location6, location4, location8, lovation7"
"2020/01/02 13:21:20.674","sentence-prediction[4]-updated","all very boring people","","70,410","N","4","0","0","and we are all very boring people","","","lcoation1, location3, location4, lovation7, location8, location2, location6, location5"
"2020/01/02 13:21:20.674","sentence-prediction[5]-updated","right.","","290,195","Y","1","0","0","you are right.","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/02 13:21:20.688","word-prediction[1]-updated","u","","560,130","","0","0","0","","","",""
"2020/01/02 13:21:20.698","word-prediction[2]-updated","things","","380,130","","0","0","0","","","",""
"2020/01/02 13:21:20.698","word-prediction[3]-updated","we","","110,195","","0","0","0","","","",""
"2020/01/02 13:21:20.713","word-prediction[4]-updated","my","","650,558","","0","0","0","","","",""
"2020/01/02 13:21:22.594","Sentence-prediction[1]-selected","you","507.5,239","","N","3","0","1","you folk doing","","",""
"2020/01/02 13:21:22.600","output-updated","hello how are you ","","","","0","0","0","","","",""
"2020/01/02 13:21:22.697","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:22.713","sentence-prediction[1]-updated","notice how we are placing predictions?","","560,623","Y","6","0","0","but do you notice how we are placing predictions?","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:22.730","sentence-prediction[2]-updated","folk doing","","340,410","N","2","0","0","so how are you folk doing","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/02 13:21:22.730","sentence-prediction[3]-updated","can't remember how you said something before","","290,558","N","7","0","0","but you can't remember how you said something before","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:22.747","sentence-prediction[4]-updated","would be","","110,195","N","2","0","0","and how pleased you would be","","","lcoation1, location3, location4, lovation7, location8, location2, location6, location5"
"2020/01/02 13:21:22.757","sentence-prediction[5]-updated","are right.","","70,410","Y","2","0","0","you are right.","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/02 13:21:22.757","word-prediction[1]-updated","today","","380,195","","0","0","0","","","",""
"2020/01/02 13:21:22.757","word-prediction[2]-updated","feeling","","340,345","","0","0","0","","","",""
"2020/01/02 13:21:22.780","word-prediction[3]-updated","celebrating","","290,623","","0","0","0","","","",""
"2020/01/02 13:21:22.780","word-prediction[4]-updated","all","","70,345","","0","0","0","","","",""
"2020/01/02 13:21:23.916","Punctuation-button-selected","?","897,735.5","830,688","","0","0","0","","","",""
"2020/01/02 13:21:23.916","output-updated","hello how are you? ","","","","0","0","0","","","",""
"2020/01/02 13:21:23.945","words-per-minute-value_word_count","22.82","","","","4","0","0","hello how are you?","0.17527","",""
"2020/01/02 13:21:23.945","words-per-minute-value_character_count","19.4","","","","0","18","0","hello how are you?","0.17527","",""
"2020/01/02 13:21:24.064","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:24.074","sentence-prediction[1]-updated","hello alex","","520,410","N","2","0","0","hello alex","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:24.090","sentence-prediction[2]-updated","exactly","","200,195","N","1","0","0","exactly","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:24.090","sentence-prediction[3]-updated","hello everyone","","520,345","N","2","0","0","hello everyone","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:24.104","sentence-prediction[4]-updated","the voice","","380,195","N","2","0","0","the voice","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:24.104","sentence-prediction[5]-updated","normal please","","560,623","N","2","0","0","normal please","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:24.104","word-prediction[1]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/02 13:21:24.120","word-prediction[2]-updated","and","","70,345","","0","0","0","","","",""
"2020/01/02 13:21:24.136","word-prediction[3]-updated","of","","740,130","","0","0","0","","","",""
"2020/01/02 13:21:24.136","word-prediction[4]-updated","in","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:25.035","sentence-added-to-database","hello how are you?","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:25.046","TTS-button-selected","hello how are you? ","993,716","960,688","","0","0","0","","","",""
"2020/01/02 13:21:25.059","words-per-minute-value_word_count","22.82","","","","4","0","0","hello how are you?","0.17527","",""
"2020/01/02 13:21:25.072","words-per-minute-value_character_count","19.4","","","","0","18","0","hello how are you?","0.17527","",""
"2020/01/02 13:21:27.287","Clear-button-selected","Clear","1012.5,507","960,475","","0","0","0","","","",""
"2020/01/02 13:21:27.302","words-per-minute-value_word_count","22.82","","","","4","0","0","hello how are you?","0.17527","",""
"2020/01/02 13:21:27.316","words-per-minute-value_character_count","19.4","","","","0","18","0","hello how are you?","0.17527","",""
"2020/01/02 13:21:27.331","output-updated","","","","","0","0","0","","","",""
"2020/01/02 13:21:27.403","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:27.425","sentence-prediction[1]-updated","hello alex","","520,410","N","2","0","0","hello alex","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:27.439","sentence-prediction[2]-updated","exactly","","200,195","N","1","0","0","exactly","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:27.452","sentence-prediction[3]-updated","hello everyone","","520,345","N","2","0","0","hello everyone","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:27.466","sentence-prediction[4]-updated","the voice","","380,195","N","2","0","0","the voice","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:27.480","sentence-prediction[5]-updated","normal please","","560,623","N","2","0","0","normal please","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:27.493","word-prediction[1]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/02 13:21:27.507","word-prediction[2]-updated","and","","70,345","","0","0","0","","","",""
"2020/01/02 13:21:27.507","word-prediction[3]-updated","of","","740,130","","0","0","0","","","",""
"2020/01/02 13:21:27.531","word-prediction[4]-updated","in","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:30.015","Letter-button-selected","t","412,301","380,260","","0","0","0","","","",""
"2020/01/02 13:21:30.031","output-updated","t","","","","0","0","0","","","",""
"2020/01/02 13:21:30.065","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:30.091","sentence-prediction[1]-updated","the bigger the database of sentences the more sentences or part of the sentence i will be able to select","","520,410","N","20","0","0","because the bigger the database of sentences the more sentences or part of the sentence i will be able to select","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:30.104","word-prediction[1]-updated","to","","740,195","","0","0","0","","","",""
"2020/01/02 13:21:30.122","word-prediction[2]-updated","that","","520,345","","0","0","0","","","",""
"2020/01/02 13:21:30.135","word-prediction[3]-updated","time","","650,195","","0","0","0","","","",""
"2020/01/02 13:21:30.152","word-prediction[4]-updated","two","","110,195","","0","0","0","","","",""
"2020/01/02 13:21:31.389","Letter-button-selected","h","569,513","520,475","","0","0","0","","","",""
"2020/01/02 13:21:31.403","output-updated","th","","","","0","0","0","","","",""
"2020/01/02 13:21:31.448","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:31.472","sentence-prediction[1]-updated","the bigger the database of sentences the more sentences or part of the sentence i will be able to select","","200,195","N","20","0","0","because the bigger the database of sentences the more sentences or part of the sentence i will be able to select","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:31.483","word-prediction[1]-updated","that","","70,410","","0","0","0","","","",""
"2020/01/02 13:21:31.495","word-prediction[2]-updated","this","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:31.507","word-prediction[3]-updated","they","","200,130","","0","0","0","","","",""
"2020/01/02 13:21:31.507","word-prediction[4]-updated","than","","70,345","","0","0","0","","","",""
"2020/01/02 13:21:32.960","word-prediction[2]-selected","this","692,169.5","650,130","","0","0","0","","","",""
"2020/01/02 13:21:32.976","output-updated","this ","","","","0","0","0","","","",""
"2020/01/02 13:21:33.058","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:33.077","sentence-prediction[1]-updated","is our new prediction system","","650,195","N","5","0","0","so this is our new prediction system","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:33.089","sentence-prediction[2]-updated","is a real prototype","","650,130","N","4","0","0","so this is a real prototype","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:33.101","sentence-prediction[3]-updated","may not work","","650,623","N","3","0","0","this may not work","","","location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
"2020/01/02 13:21:33.101","sentence-prediction[4]-updated","system seems easy to use","","160,410","N","5","0","0","this system seems easy to use","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/02 13:21:33.125","sentence-prediction[5]-updated","forum","","340,345","N","1","0","0","especially in this forum","","person7, person5, Unknown, person2, person3, person6, person1, person4, person8","location8, location2, lovation7, location5, location4, location3, lcoation1, location6"
"2020/01/02 13:21:33.138","word-prediction[1]-updated","year","","470,195","","0","0","0","","","",""
"2020/01/02 13:21:33.150","word-prediction[2]-updated","week","","110,195","","0","0","0","","","",""
"2020/01/02 13:21:33.164","word-prediction[3]-updated","morning","","650,558","","0","0","0","","","",""
"2020/01/02 13:21:33.164","word-prediction[4]-updated","was","","110,130","","0","0","0","","","",""
"2020/01/02 13:21:36.255","Sentence-prediction[1]-selected","is our new prediction system","1059,241.5","","N","5","0","5","is our new prediction system","","",""
"2020/01/02 13:21:36.269","output-updated","this is our new prediction system ","","","","0","0","0","","","",""
"2020/01/02 13:21:36.382","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:36.453","sentence-prediction[1]-updated","is really cool.","","650,195","Y","3","0","0","our new prototype prediction system is really cool.","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/02 13:21:36.466","sentence-prediction[2]-updated","can be used to enter text very quickly and with ease","","290,623","N","11","0","0","we are very proud of how our system can be used to enter text very quickly and with ease","","person1, Unknown, person3, person7, person2, person5, person4, person6, person8","location2, location3, lcoation1, location5, location6, location4, location8, lovation7"
"2020/01/02 13:21:36.480","sentence-prediction[3]-updated","seems easy to use","","160,410","N","4","0","0","this system seems easy to use","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/02 13:21:36.498","sentence-prediction[4]-updated","with tamas","","110,195","N","2","0","0","he has implemented this version of the system with tamas","","person4, person1, person6, person2, person5, Unknown, person3, person7, person8","location2, location5, location6, location4, lcoation1, location8, lovation7, location3"
"2020/01/02 13:21:36.514","sentence-prediction[5]-updated","helps to speed up my typing","","520,410","N","6","0","0","i know what i want to say and this system helps to speed up my typing","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:36.532","word-prediction[1]-updated","that","","380,195","","0","0","0","","","",""
"2020/01/02 13:21:36.550","word-prediction[2]-updated","of","","740,130","","0","0","0","","","",""
"2020/01/02 13:21:36.569","word-prediction[3]-updated","in","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:36.587","word-prediction[4]-updated","for","","340,345","","0","0","0","","","",""
"2020/01/02 13:21:41.432","Letter-button-selected","w","162,284","110,260","","0","0","0","","","",""
"2020/01/02 13:21:41.446","output-updated","this is our new prediction system w","","","","0","0","0","","","",""
"2020/01/02 13:21:41.530","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:41.554","sentence-prediction[1]-updated","works","","740,195","N","1","0","0","i love showing the new prototype prediction system to illustrate how the system works","","","location6, lovation7, lcoation1, location3, location4, location5, location8, location2"
"2020/01/02 13:21:41.554","sentence-prediction[2]-updated","who cannot speak","","520,410","N","3","0","0","the system is for people who cannot speak","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/02 13:21:41.581","sentence-prediction[3]-updated","wonder how much i will enjoy using this system","","740,130","N","9","0","0","i wonder how much i will enjoy using this system","","person2, person4, person1, person3, person5, person7, Unknown, person6, person8","lovation7, location2, location8, location5, lcoation1, location6, location4, location3"
"2020/01/02 13:21:41.597","word-prediction[1]-updated","which","","520,345","","0","0","0","","","",""
"2020/01/02 13:21:41.610","word-prediction[2]-updated","with","","650,195","","0","0","0","","","",""
"2020/01/02 13:21:41.624","word-prediction[3]-updated","was","","70,410","","0","0","0","","","",""
"2020/01/02 13:21:41.636","word-prediction[4]-updated","will","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:43.302","word-prediction[1]-selected","which","576.5,371","520,345","","0","0","0","","","",""
"2020/01/02 13:21:43.317","output-updated","this is our new prediction system which ","","","","0","0","0","","","",""
"2020/01/02 13:21:43.417","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:43.460","sentence-prediction[1]-updated","said we reuse stories all the time","","160,410","N","7","0","0","proving my phd work which said we reuse stories all the time","","person4, person1, person6, person2, person5, Unknown, person3, person7, person8","location2, location5, location6, location4, lcoation1, location8, lovation7, location3"
"2020/01/02 13:21:43.460","word-prediction[1]-updated","is","","650,195","","0","0","0","","","",""
"2020/01/02 13:21:43.483","word-prediction[2]-updated","was","","110,195","","0","0","0","","","",""
"2020/01/02 13:21:43.495","word-prediction[3]-updated","i","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:43.495","word-prediction[4]-updated","has","","520,345","","0","0","0","","","",""
"2020/01/02 13:21:47.229","Letter-button-selected","p","868,316","830,260","","0","0","0","","","",""
"2020/01/02 13:21:47.244","output-updated","this is our new prediction system which p","","","","0","0","0","","","",""
"2020/01/02 13:21:47.327","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:47.352","sentence-prediction[1]-updated","prototype prediction system is really cool.","","290,195","Y","6","0","0","our new prototype prediction system is really cool.","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/02 13:21:47.352","sentence-prediction[2]-updated","parts of sentences that i have used before","","70,410","N","8","0","0","because i am loving using this system and what is more wierd is how i am using parts of sentences that i have used before","","person1, person3, person2, person7, person8, Unknown, person4, person5, person6","lcoation1, location8, lovation7, location3, location6, location4, location2, location5"
"2020/01/02 13:21:47.378","word-prediction[1]-updated","provides","","290,130","","0","0","0","","","",""
"2020/01/02 13:21:47.391","word-prediction[2]-updated","point","","740,130","","0","0","0","","","",""
"2020/01/02 13:21:47.401","word-prediction[3]-updated","puts","","560,130","","0","0","0","","","",""
"2020/01/02 13:21:47.414","word-prediction[4]-updated","passed","","70,345","","0","0","0","","","",""
"2020/01/02 13:21:49.440","Letter-button-selected","r","356,293.5","290,260","","0","0","0","","","",""
"2020/01/02 13:21:49.454","output-updated","this is our new prediction system which pr","","","","0","0","0","","","",""
"2020/01/02 13:21:49.530","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:49.565","sentence-prediction[1]-updated","prototype prediction system is really cool.","","740,195","Y","6","0","0","our new prototype prediction system is really cool.","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/02 13:21:49.581","sentence-prediction[2]-updated","predictions are pretty accurate","","200,195","N","4","0","0","this system is really good the predictions are pretty accurate","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/02 13:21:49.594","word-prediction[1]-updated","provides","","740,130","","0","0","0","","","",""
"2020/01/02 13:21:49.608","word-prediction[2]-updated","president","","200,130","","0","0","0","","","",""
"2020/01/02 13:21:49.622","word-prediction[3]-updated","price","","650,130","","0","0","0","","","",""
"2020/01/02 13:21:49.634","word-prediction[4]-updated","practice","","70,410","","0","0","0","","","",""
"2020/01/02 13:21:50.924","Letter-button-selected","e","240.5,291","200,260","","0","0","0","","","",""
"2020/01/02 13:21:50.943","output-updated","this is our new prediction system which pre","","","","0","0","0","","","",""
"2020/01/02 13:21:51.037","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/02 13:21:51.074","sentence-prediction[1]-updated","prediction system is really cool.","","250,410","Y","5","0","0","our new prototype prediction system is really cool.","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/02 13:21:51.088","sentence-prediction[2]-updated","premise is to focus on how the user will interact with the interface","","650,623","N","13","0","0","the main premise is to focus on how the user will interact with the interface","","person1, person3, person2, person7, person8, Unknown, person4, person5, person6","lcoation1, location8, lovation7, location3, location6, location4, location2, location5"
