File Count,File Name,Timestamp,Event,Utterance,selected,missed,selected / missed,WP or SP?,Word Count,Character Count,Total Character Count,Time (mins),Time (secs),Words per minute,Characters per Second,Derived Time (sec),Derived Time (mins),Predicted Words Used,No. of Predicted Words Used,Predicted Sentences Used,No. of Words Used in Predicted Sentences,No. of Predicted Sentences Used,Actual Keys pressed,Actual Keystrokes,Actual Keystroke Savings,Keys pressed if user used predictions the first time they appeared,Min. keys user has to press if system could predict all current words and next words/phrases in the lexicon (at each moment) ASAP and user uses all those predictions the first time they appear,Keystrokes,Keystrokes Saved,Words in the lexicon (WP),Theoretical min character (WP),Words in the lexicon (SP),Theoretical min character (Word SP),Phrases in the lexicon (SP),Theoretical min character (Phrase SP),Keystrokes involved in selecting predictions,Total min. char (including TTS button),Keystrokes saved (lexicon)
2,27112019-101440_-_1.1.csv,00:28:22,sentence-prediction[2]-updated,exactly,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
2,27112019-101440_-_1.1.csv,00:28:22,sentence-prediction[3]-updated,hello everyone,0,0,-,-,2,14,14,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,13
2,27112019-101440_-_1.1.csv,00:28:22,sentence-prediction[4]-updated,the voice,0,0,-,-,2,9,9,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,8
2,27112019-101440_-_1.1.csv,00:28:22,sentence-prediction[5]-updated,normal please,0,0,-,-,2,13,13,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,12
2,27112019-101440_-_1.1.csv,00:28:22,word-prediction[1]-updated,to,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:22,word-prediction[2]-updated,and,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:22,word-prediction[3]-updated,of,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:22.100000,word-prediction[4]-updated,in,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:24.200000,Letter-button-selected,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:24.200000,output-updated,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:24.200000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:24.300000,sentence-prediction[1]-updated,in four unsuccessful proposals in the past year,0,0,-,-,8,47,47,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,46
2,27112019-101440_-_1.1.csv,00:28:24.300000,sentence-prediction[2]-updated,in fact,0,0,-,-,2,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
2,27112019-101440_-_1.1.csv,00:28:24.300000,word-prediction[1]-updated,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:24.300000,word-prediction[2]-updated,is,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:24.300000,word-prediction[3]-updated,it,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:24.300000,word-prediction[4]-updated,if,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:25.500000,word-prediction[1]-selected,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:25.500000,output-updated,i ,1,0,up,word,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:25.600000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:25.600000,sentence-prediction[1]-updated,can demonstrate how i can get either words or sentences that i have used before,0,0,-,-,15,79,79,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,78
2,27112019-101440_-_1.1.csv,00:28:25.600000,sentence-prediction[2]-updated,think i am typing at a faster rate than i usually do.,0,0,-,-,12,53,53,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,52
2,27112019-101440_-_1.1.csv,00:28:25.600000,sentence-prediction[3]-updated,am hoping that eventually i will find whole sentences to use as i speak,0,0,-,-,14,71,71,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,70
2,27112019-101440_-_1.1.csv,00:28:25.700000,sentence-prediction[4]-updated,wonder how much i will enjoy using this system,0,0,-,-,9,46,46,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,45
2,27112019-101440_-_1.1.csv,00:28:25.700000,sentence-prediction[5]-updated,need a button to say i have something to say.,0,0,-,-,10,45,45,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,44
2,27112019-101440_-_1.1.csv,00:28:25.700000,word-prediction[1]-updated,have,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:25.700000,word-prediction[2]-updated,was,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:25.700000,word-prediction[3]-updated,don't,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:25.700000,word-prediction[4]-updated,love,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:27.400000,Letter-button-selected,k,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:27.400000,output-updated,i k,0,0,-,-,2,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:27.500000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:27.600000,sentence-prediction[1]-updated,know what i want to say and this system helps to speed up my typing,0,0,-,-,15,67,67,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,66
2,27112019-101440_-_1.1.csv,00:28:27.600000,sentence-prediction[2]-updated,keep on finding myself choosing bits of the sentences and find it quite wierd,0,0,-,-,14,77,77,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,76
2,27112019-101440_-_1.1.csv,00:28:27.600000,word-prediction[1]-updated,knew,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:27.600000,word-prediction[2]-updated,kept,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:27.600000,word-prediction[3]-updated,kind,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:30.300000,Sentence-prediction[2]-selected,keep on finding myself choosing bits of the sentences and find it quite wierd,0,0,-,-,14,77,77,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,76
2,27112019-101440_-_1.1.csv,00:28:30.300000,output-updated,i keep on finding myself choosing bits of the sentences and find it quite wierd ,0,0,-,-,15,80,80,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,79
2,27112019-101440_-_1.1.csv,00:28:30.400000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:30.500000,sentence-prediction[1]-updated,is how i am using parts of sentences that i have used before,0,0,-,-,13,60,60,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,59
2,27112019-101440_-_1.1.csv,00:28:30.500000,sentence-prediction[2]-updated,how natural it seems to work,0,0,-,-,6,28,28,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,27
2,27112019-101440_-_1.1.csv,00:28:30.500000,sentence-prediction[3]-updated,how good it seems to work,0,0,-,-,6,25,25,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,24
2,27112019-101440_-_1.1.csv,00:28:30.500000,word-prediction[1]-updated,the,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:30.500000,word-prediction[2]-updated,to,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:30.600000,word-prediction[3]-updated,and,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:30.600000,word-prediction[4]-updated,a,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:32.100000,sentence-added-to-database,i keep on finding myself choosing bits of the sentences and find it quite wierd,0,0,-,-,15,79,79,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,78
2,27112019-101440_-_1.1.csv,00:28:32.100000,TTS-button-selected,i keep on finding myself choosing bits of the sentences and find it quite wierd ,0,0,-,-,15,80,81,13.0,50.6,1.15,1.58,50.63291139240506,13.043478260869566,,0.0,,0.0,0.0,,,,,i_k_o_f_m_c_b_o_t_s_a_f_i_q_w_>,31.0,50.0,,0,,0,,0,0,1,80
2,27112019-101440_-_1.1.csv,00:28:32.100000,words-per-minute-value_character_count,153.13,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
2,27112019-101440_-_1.1.csv,00:28:39.200000,Clear-button-selected,Clear,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:39.300000,words-per-minute-value_word_count,147.24,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
2,27112019-101440_-_1.1.csv,00:28:39.300000,words-per-minute-value_character_count,153.13,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
2,27112019-101440_-_1.1.csv,00:28:39.300000,output-updated,-,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:39.400000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:39.400000,sentence-prediction[1]-updated,hello alex,0,0,-,-,2,10,10,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,9
2,27112019-101440_-_1.1.csv,00:28:39.400000,sentence-prediction[2]-updated,exactly,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
2,27112019-101440_-_1.1.csv,00:28:39.500000,sentence-prediction[3]-updated,hello everyone,0,0,-,-,2,14,14,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,13
2,27112019-101440_-_1.1.csv,00:28:39.500000,sentence-prediction[4]-updated,the voice,0,0,-,-,2,9,9,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,8
2,27112019-101440_-_1.1.csv,00:28:39.500000,sentence-prediction[5]-updated,normal please,0,0,-,-,2,13,13,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,12
2,27112019-101440_-_1.1.csv,00:28:39.500000,word-prediction[1]-updated,to,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:39.500000,word-prediction[2]-updated,and,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:39.500000,word-prediction[3]-updated,of,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:39.500000,word-prediction[4]-updated,in,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:40.900000,Letter-button-selected,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:40.900000,output-updated,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:41,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:41,sentence-prediction[1]-updated,in four unsuccessful proposals in the past year,0,0,-,-,8,47,47,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,46
2,27112019-101440_-_1.1.csv,00:28:41,sentence-prediction[2]-updated,in fact,0,0,-,-,2,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
2,27112019-101440_-_1.1.csv,00:28:41,word-prediction[1]-updated,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:41,word-prediction[2]-updated,is,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:41.100000,word-prediction[3]-updated,it,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:41.100000,word-prediction[4]-updated,if,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:41.800000,Letter-button-selected,t,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:41.800000,output-updated,it,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:41.900000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:41.900000,sentence-prediction[1]-updated,it has been amazing how it predicts both words and sentences when i want it,0,0,-,-,15,75,75,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,74
2,27112019-101440_-_1.1.csv,00:28:41.900000,sentence-prediction[2]-updated,it the better it becomes,0,0,-,-,5,24,24,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,23
2,27112019-101440_-_1.1.csv,00:28:41.900000,word-prediction[1]-updated,it's,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:41.900000,word-prediction[2]-updated,its,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:42,word-prediction[3]-updated,items,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:42,word-prediction[4]-updated,item,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:43.200000,Sentence-prediction[1]-selected,it,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:43.200000,output-updated,it ,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:43.300000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:43.400000,sentence-prediction[1]-updated,has been amazing how it predicts both words and sentences when i want it,0,0,-,-,14,72,72,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,71
2,27112019-101440_-_1.1.csv,00:28:43.400000,sentence-prediction[2]-updated,is so fast as it is very clever the way it works,0,0,-,-,12,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:43.400000,sentence-prediction[3]-updated,gets better the more i use it,0,0,-,-,7,29,29,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,28
2,27112019-101440_-_1.1.csv,00:28:43.400000,sentence-prediction[4]-updated,so cool,0,0,-,-,2,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
2,27112019-101440_-_1.1.csv,00:28:43.400000,sentence-prediction[5]-updated,was american,0,0,-,-,2,12,12,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,11
2,27112019-101440_-_1.1.csv,00:28:43.400000,word-prediction[1]-updated,to,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:43.500000,word-prediction[2]-updated,would,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:43.500000,word-prediction[3]-updated,and,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:43.500000,word-prediction[4]-updated,in,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:44.700000,Letter-button-selected,w,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:44.700000,output-updated,it w,0,0,-,-,2,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:44.800000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:44.800000,sentence-prediction[1]-updated,was american,0,0,-,-,2,12,12,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,11
2,27112019-101440_-_1.1.csv,00:28:44.900000,sentence-prediction[2]-updated,words and sentences when i want it,0,0,-,-,7,34,34,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,33
2,27112019-101440_-_1.1.csv,00:28:44.900000,word-prediction[1]-updated,would,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:44.900000,word-prediction[2]-updated,will,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:44.900000,word-prediction[3]-updated,with,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:44.900000,word-prediction[4]-updated,wasn't,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
2,27112019-101440_-_1.1.csv,00:28:46.200000,Letter-button-selected,o,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:46.300000,output-updated,it wo,0,0,-,-,2,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:46.300000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:46.300000,sentence-prediction[1]-updated,would be good to touch base.,0,0,-,-,6,28,28,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,27
2,27112019-101440_-_1.1.csv,00:28:46.400000,sentence-prediction[2]-updated,words i use,0,0,-,-,3,11,11,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,10
2,27112019-101440_-_1.1.csv,00:28:46.400000,word-prediction[1]-updated,works,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:46.400000,word-prediction[2]-updated,won't,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:46.400000,word-prediction[3]-updated,wouldn't,0,0,-,-,1,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
2,27112019-101440_-_1.1.csv,00:28:46.400000,word-prediction[4]-updated,wont,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:47.700000,word-prediction[1]-selected,works,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
2,27112019-101440_-_1.1.csv,00:28:47.700000,output-updated,it works ,1,0,up,word,2,9,9,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,8
2,27112019-101440_-_1.1.csv,00:28:47.800000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:47.900000,sentence-prediction[1]-updated,better for me as i type slower than other people,0,0,-,-,10,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:47.900000,sentence-prediction[2]-updated,if the user is a non crip,0,0,-,-,7,25,25,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,24
2,27112019-101440_-_1.1.csv,00:28:47.900000,word-prediction[1]-updated,for,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:47.900000,word-prediction[2]-updated,out,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:48,word-prediction[3]-updated,and,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:48,word-prediction[4]-updated,well,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:49.200000,Letter-button-selected,l,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:49.200000,output-updated,it works l,0,0,-,-,3,10,10,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,9
2,27112019-101440_-_1.1.csv,00:28:49.300000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:49.300000,sentence-prediction[1]-updated,like the way it predicts both words and sentences,0,0,-,-,9,49,49,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,48
2,27112019-101440_-_1.1.csv,00:28:49.400000,sentence-prediction[2]-updated,learning all the time,0,0,-,-,4,21,21,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,20
2,27112019-101440_-_1.1.csv,00:28:49.400000,word-prediction[1]-updated,love,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:49.400000,word-prediction[2]-updated,last,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:49.400000,word-prediction[3]-updated,life,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:49.400000,word-prediction[4]-updated,looking,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
2,27112019-101440_-_1.1.csv,00:28:50.800000,Sentence-prediction[1]-selected,like,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
2,27112019-101440_-_1.1.csv,00:28:50.900000,output-updated,it works like ,0,0,-,-,3,14,14,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,13
2,27112019-101440_-_1.1.csv,00:28:51,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:51,sentence-prediction[1]-updated,the way it predicts both words and sentences,0,0,-,-,8,44,44,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,43
2,27112019-101440_-_1.1.csv,00:28:51,sentence-prediction[2]-updated,dasher,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
2,27112019-101440_-_1.1.csv,00:28:51,sentence-prediction[3]-updated,jess glyn,0,0,-,-,2,9,9,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,8
2,27112019-101440_-_1.1.csv,00:28:51.100000,sentence-prediction[4]-updated,small humps,0,0,-,-,2,11,11,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,10
2,27112019-101440_-_1.1.csv,00:28:51.100000,word-prediction[1]-updated,a,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:51.100000,word-prediction[2]-updated,to,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:51.100000,word-prediction[3]-updated,it,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
2,27112019-101440_-_1.1.csv,00:28:51.100000,word-prediction[4]-updated,you,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
2,27112019-101440_-_1.1.csv,00:28:51.800000,Letter-button-selected,m,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
2,27112019-101440_-_1.1.csv,00:28:51.800000,output-updated,it works like m,0,0,-,-,4,15,15,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,14
2,27112019-101440_-_1.1.csv,00:28:51.900000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
2,27112019-101440_-_1.1.csv,00:28:52,sentence-prediction[1]-updated,me as i type slower than other people,0,0,-,-,8,37,37,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,36
2,27112019-101440_-_1.1.csv,00:28:52,sentence-prediction[2]-updated,me as well,0,0,-,-,3,10,10,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,9
2,27112019-101440_-_1.1.csv,00:28:52,sentence-prediction[3]-updated,maddening that it is not working that well now,0,0,-,-,9,46,46,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,45
